Experimental Design for Cost-Aware Learning of Causal Graphs,
Exploiting Numerical Sparsity for Efficient Learning : Faster Eigenvector Computation and Regression,
Horizon-Independent Minimax Linear Regression,
A Convex Duality Framework for GANs,
Multiple-Step Greedy Policies in Approximate and Online Reinforcement Learning,
Assessing Generative Models via Precision and Recall,
Contour location via entropy reduction leveraging multiple information sources,
Causal Inference and Mechanism Clustering of A Mixture of Additive Noise Models,
ChannelNets: Compact and Efficient Convolutional Neural Networks via Channel-Wise Convolutions,
Near-Optimal Time and Sample Complexities for Solving Markov Decision Processes with a Generative Model,
Why so gloomy? A Bayesian explanation of human pessimism bias in the multi-armed bandit task,
Link Prediction Based on Graph Neural Networks,
Dropping Symmetry for Fast Symmetric Nonnegative Matrix Factorization,
Scalable methods for 8-bit training of neural networks,
Learning in Games with Lossy Feedback,
GradiVeQ: Vector Quantization for Bandwidth-Efficient Gradient Aggregation in Distributed CNN Training,
Multi-armed Bandits with Compensation,
Content preserving text generation with attribute controls,
Unsupervised Adversarial Invariance,
Geometry-Aware Recurrent Neural Networks for Active Visual Recognition,
Power-law efficient neural codes provide general link between perceptual bias and discriminability,
Scalable Robust Matrix Factorization with Nonconvex Loss,
LAG: Lazily Aggregated Gradient for Communication-Efficient Distributed Learning,
Practical exact algorithm for trembling-hand equilibrium refinements in games,
Improving Exploration in Evolution Strategies for Deep Reinforcement Learning via a Population of Novelty-Seeking Agents,
Adversarially Robust Generalization Requires More Data,
Nonparametric Bayesian Lomax delegate racing for survival analysis with competing risks,
Supervising Unsupervised Learning,
Learning from Group Comparisons: Exploiting Higher Order Interactions,
Objective and efficient inference for couplings in neuronal networks,
Neural Edit Operations for Biological Sequences,
Hessian-based Analysis of Large Batch Training and Robustness to Adversaries,
Efficient Neural Network Robustness Certification with General Activation Functions,
Learning Confidence Sets using Support Vector Machines,
Bandit Learning with Positive Externalities,
Densely Connected Attention Propagation for Reading Comprehension,
On the Local Minima of the Empirical Risk,
Measures of distortion for machine learning,
"Interpreting Neural Network Judgments via Minimal, Stable, and Symbolic Corrections",
Is Q-Learning Provably Efficient?,
Adaptive Negative Curvature Descent with Applications in Non-convex Optimization,
Fairness Through Computationally-Bounded Awareness,
Porcupine Neural Networks: Approximating Neural Network Landscapes,
Information-based Adaptive Stimulus Selection to Optimize Communication Efficiency in Brain-Computer Interfaces,
Non-Ergodic Alternating Proximal  Augmented Lagrangian Algorithms with Optimal Rates,
Hierarchical Graph Representation Learning with Differentiable Pooling,
A Unified View of Piecewise Linear Neural Network Verification,
Context-dependent upper-confidence bounds for directed exploration,
A Smoother Way to Train Structured Prediction Models,
Deep Reinforcement Learning in a Handful of Trials using Probabilistic Dynamics Models,
Fast greedy algorithms for dictionary selection with generalized sparsity constraints,
Recurrently Controlled Recurrent Networks,
Non-metric Similarity Graphs for Maximum Inner Product Search,
Negotiable Reinforcement Learning for Pareto Optimal Sequential Decision-Making,
A Mathematical Model For Optimal Decisions In A Representative Democracy,
Learning Bounds for Greedy Approximation with Explicit Feature Maps from Multiple Kernels,
Fast Rates of ERM and Stochastic Approximation: Adaptive to Error Bound Conditions,
Adversarial Text Generation via Feature-Mover's Distance,
Boolean Decision Rules via Column Generation,
On Learning Intrinsic Rewards for Policy Gradient Methods,
Spectral Filtering for General Linear Dynamical Systems,
PG-TS: Improved Thompson Sampling for Logistic Contextual Bandits,
Byzantine Stochastic Gradient Descent,
Learning filter widths of spectral decompositions with wavelets,
Active Matting,
Towards Robust Detection of Adversarial Examples,
Hunting for Discriminatory Proxies in Linear Regression Models,
Adaptive Sampling Towards Fast Graph Representation Learning,
MiME: Multilevel Medical Embedding of Electronic Health Records for Predictive Healthcare,
COLA: Decentralized Linear Learning,
Third-order Smoothness Helps: Faster Stochastic Optimization Algorithms for Finding Local Minima,
Explaining Deep Learning Models -- A Bayesian Non-parametric Approach,
Lifelong Inverse Reinforcement Learning,
Expanding Holographic Embeddings for Knowledge Completion,
Transfer Learning from Speaker Verification to Multispeaker Text-To-Speech Synthesis,
Importance Weighting and Variational Inference,
Exponentiated Strongly Rayleigh Distributions,
Sparsified SGD with Memory,
End-to-end Symmetry Preserving Inter-atomic Potential Energy Model for Finite and Extended Systems,
Semi-Supervised Learning with Declaratively Specified Entropy Constraints,
Limited Memory Kelley's Method Converges for Composite Convex and Submodular Objectives,
Maximum Causal Tsallis Entropy Imitation Learning,
Amortized Inference Regularization,
Mallows Models for Top-k Lists,
The Physical Systems Behind Optimization Algorithms,
Mean-field theory of graph neural networks in graph partitioning,
Adding One Neuron Can Eliminate All Bad Local Minima,
Optimization of Smooth Functions with Noisy Observations: Local Minimax Rates,
Completing State Representations using Spectral Learning,
A Bridging Framework for Model Optimization and Deep Propagation,
"Submodular Field Grammars: Representation, Inference, and Application to Image Parsing",
Differentially Private Contextual Linear Bandits,
SimplE Embedding for Link Prediction in Knowledge Graphs,
Binary Rating Estimation with Graph Side Information,
Can We Gain More from Orthogonality Regularizations in Training Deep Networks?,
Inexact trust-region algorithms on Riemannian manifolds,
"BML: A High-performance, Low-cost Gradient Synchronization Algorithm for DML Training",
Integrated accounts of behavioral and neuroimaging data using flexible recurrent neural network models,
Scalable Coordinated Exploration in Concurrent Reinforcement Learning,
Differentially Private Uniformly Most Powerful Tests for Binomial Data,
Bilevel Distance Metric Learning for Robust Image Recognition,
Regret Bounds for Robust Adaptive Control of the Linear Quadratic Regulator,
The Price of Privacy for Low-rank Factorization,
Flexible and accurate inference and learning for deep generative models,
An Information-Theoretic Analysis for Thompson Sampling with Many Actions,
Meta-Learning MCMC Proposals,
Differentially Private Robust Low-Rank Approximation,
Cooperative neural networks (CoNN): Exploiting prior independence structure for improved classification,
TETRIS: TilE-matching the TRemendous Irregular Sparsity,
Efficient Projection onto the Perfect Phylogeny Model,
Distributed Weight Consolidation: A Brain Segmentation Case Study,
Beauty-in-averageness and its contextual modulations: A Bayesian statistical account,
Neural Networks Trained to Solve Differential Equations Learn General Representations,
GumBolt: Extending Gumbel trick to Boltzmann priors,
KONG: Kernels for ordered-neighborhood graphs,
The streaming rollout of deep networks - towards fully model-parallel execution,
Probabilistic Neural Programmed Networks for Scene Generation,
Unsupervised Learning of Object Landmarks through Conditional Image Generation,
Heterogeneous Bitwidth Binarization in Convolutional Neural Networks,
Solving Non-smooth Constrained Programs with Lower Complexity than ,
Early Stopping for Nonparametric Testing,
Deep Generative Markov State Models,
RetGK: Graph Kernels based on Return Probabilities of Random Walks,
Learning from discriminative feature feedback,
TopRank: A practical algorithm for online stochastic ranking,
Faster Neural Networks Straight from JPEG,
Stochastic Nested Variance Reduced Gradient Descent for Nonconvex Optimization,
Adversarial Examples that Fool both Computer Vision and Time-Limited Humans,
Direct Runge-Kutta Discretization Achieves Acceleration,
Faster Online Learning of Optimal Threshold for Consistent F-measure Optimization,
Learning sparse neural networks via sensitivity-driven regularization,
Bipartite Stochastic Block Models with Tiny Clusters,
Leveraging the Exact Likelihood of Deep Latent Variable Models,
Minimax Estimation of Neural Net Distance,
Lipschitz regularity of deep neural networks: analysis and efficient estimation,
Acceleration through Optimistic No-Regret Dynamics,
Data center cooling using model-predictive control,
Bayesian Inference of Temporal Task Specifications from Demonstrations,
Variational PDEs for Acceleration on Manifolds and Application to Diffeomorphisms,
Sublinear Time Low-Rank Approximation of Distance Matrices,
Direct Estimation of Differences in Causal Graphs,
Convergence of Cubic Regularization for Nonconvex Optimization under KL Property,
DeepProbLog:  Neural Probabilistic Logic Programming,
Online Structured Laplace Approximations for Overcoming Catastrophic Forgetting,
Zeroth-Order Stochastic Variance Reduction for Nonconvex Optimization,
NEON2: Finding Local Minima via First-Order Oracles,
Inferring Networks From Random Walk-Based Node Similarities,
Unsupervised Attention-guided Image-to-Image Translation,
Towards Understanding Acceleration Tradeoff between Momentum and Asynchrony in Nonconvex Stochastic Optimization,
Equality of Opportunity in Classification: A Causal Approach,
A Bandit Approach to Sequential Experimental Design with False Discovery Control,
Optimal Subsampling with Influence Functions,
Adversarial Attacks on Stochastic Bandits,
Escaping Saddle Points in Constrained Optimization,
Modern Neural Networks Generalize on Small Data Sets,
BinGAN: Learning Compact Binary Descriptors with a Regularized GAN,
Tight Bounds for Collaborative PAC Learning via Multiplicative Weights,
Neural Code Comprehension: A Learnable Representation of Code Semantics,
Communication Efficient Parallel Algorithms for Optimization on Manifolds,
Learn What Not to Learn: Action Elimination with Deep Reinforcement Learning,
